Entity,Code,Year,LifeExpectancy,HealthExpenditurePerCapita,WorldRegionAccordingToOWID,Health expenditure per capita (Original Year),Life expectancy (Original Year)
Albania,ALB,1995,74.826,314.867,Europe,2000,2000
Albania,ALB,1996,74.826,314.867,Europe,2000,2000
Albania,ALB,1997,74.826,314.867,Europe,2000,2000
Albania,ALB,1998,74.826,314.867,Europe,2000,2000
Albania,ALB,1999,74.826,314.867,Europe,2000,2000
Albania,ALB,2000,74.826,314.867,Europe,,
Albania,ALB,2001,75.083,345.379,Europe,,
Albania,ALB,2002,75.299,346.572,Europe,,
Albania,ALB,2003,75.557,394.279,Europe,,
Albania,ALB,2004,75.951,426.142,Europe,,
Albania,ALB,2005,76.427,442.649,Europe,,
Albania,ALB,2006,76.994,460.909,Europe,,
Albania,ALB,2007,77.691,518.602,Europe,,
Albania,ALB,2008,78.248,529.22,Europe,,
Albania,ALB,2009,78.509,581.005,Europe,,
Albania,ALB,2010,78.414,665.381,Europe,,
Albania,ALB,2011,78.303,671.974,Europe,,
Albania,ALB,2012,78.084,678.334,Europe,,
Albania,ALB,2013,77.995,694.662,Europe,,
Albania,ALB,2014,78.029,729.956,Europe,,
Albania,ALB,2015,78.358,752.131,Europe,,
Albania,ALB,2016,78.643,811.895,Europe,,
Albania,ALB,2017,78.9,814.487,Europe,,
Albania,ALB,2018,79.238,861.653,Europe,,
Albania,ALB,2019,79.467,909.33,Europe,,
Albania,ALB,2020,77.824,963.791,Europe,,
Albania,ALB,2021,76.844,1042.842,Europe,,
Albania,ALB,2022,78.769,1154.636,Europe,,
Albania,ALB,2023,79.602,1224.075,Europe,,
Argentina,ARG,1999,74.871,1459.974,South America,2004,2004
Argentina,ARG,2000,74.871,1459.974,South America,2004,2004
Argentina,ARG,2001,74.871,1459.974,South America,2004,2004
Argentina,ARG,2002,74.871,1459.974,South America,2004,2004
Argentina,ARG,2003,74.871,1459.974,South America,2004,2004
Argentina,ARG,2004,74.871,1459.974,South America,,
Argentina,ARG,2005,75.231,1703.605,South America,,
Argentina,ARG,2006,75.279,1833.837,South America,,
Argentina,ARG,2007,74.783,2025.439,South America,,
Argentina,ARG,2008,75.428,2212.561,South America,,
Argentina,ARG,2009,75.577,2375.978,South America,,
Argentina,ARG,2010,75.68,2554.378,South America,,
Argentina,ARG,2011,76.1,2736.22,South America,,
Argentina,ARG,2012,75.802,2796.28,South America,,
Argentina,ARG,2013,75.829,2842.982,South America,,
Argentina,ARG,2014,76.268,2701.871,South America,,
Argentina,ARG,2015,76.6,2862.075,South America,,
Argentina,ARG,2016,76.105,2773.955,South America,,
Argentina,ARG,2017,76.543,2882.928,South America,,
Argentina,ARG,2018,76.77,2780.539,South America,,
Argentina,ARG,2019,76.847,2625.546,South America,,
Argentina,ARG,2020,75.878,2478.095,South America,,
Argentina,ARG,2021,73.948,2907.012,South America,,
Argentina,ARG,2022,75.806,2875.994,South America,,
Argentina,ARG,2023,77.395,2851.414,South America,,
Australia,AUS,1970,71.451,1068.553,Oceania,1971,1971
Australia,AUS,1971,71.451,1068.553,Oceania,,
Australia,AUS,1972,71.768,1098.255,Oceania,,
Australia,AUS,1973,72.058,1154.268,Oceania,,
Australia,AUS,1974,71.849,1281.742,Oceania,,
Australia,AUS,1975,72.783,1443.364,Oceania,,
Australia,AUS,1976,72.787,1482.962,Oceania,,
Australia,AUS,1977,73.472,1543.461,Oceania,,
Australia,AUS,1978,73.74,1550.516,Oceania,,
Australia,AUS,1979,74.327,1551.811,Oceania,,
Australia,AUS,1980,74.566,1576.812,Oceania,,
Australia,AUS,1981,74.783,1631.727,Oceania,,
Australia,AUS,1982,74.719,1630.671,Oceania,,
Australia,AUS,1983,75.44,1679.606,Oceania,,
Australia,AUS,1984,75.51,1715.433,Oceania,,
Australia,AUS,1985,75.43,1761.864,Oceania,,
Australia,AUS,1986,76.072,1822.529,Oceania,,
Australia,AUS,1987,76.083,1859.7,Oceania,,
Australia,AUS,1988,76.344,1932.778,Oceania,,
Australia,AUS,1989,76.197,1976.082,Oceania,,
Australia,AUS,1990,77.041,2011.106,Oceania,,
Australia,AUS,1991,77.481,2058.53,Oceania,,
Australia,AUS,1992,77.473,2119.374,Oceania,,
Australia,AUS,1993,78.006,2174.836,Oceania,,
Australia,AUS,1994,77.852,2256.867,Oceania,,
Australia,AUS,1995,78.257,2335.504,Oceania,,
Australia,AUS,1996,78.344,2442.051,Oceania,,
Australia,AUS,1997,78.626,2527.816,Oceania,,
Australia,AUS,1998,79.02,2662.501,Oceania,,
Australia,AUS,1999,79.277,2787.023,Oceania,,
Australia,AUS,2000,79.621,2918.623,Oceania,,
Australia,AUS,2001,80.006,3040.318,Oceania,,
Australia,AUS,2002,80.052,3181.737,Oceania,,
Australia,AUS,2003,80.44,3333.785,Oceania,,
Australia,AUS,2004,80.733,3549.301,Oceania,,
Australia,AUS,2005,81.092,3613.865,Oceania,,
Australia,AUS,2006,81.258,3750.505,Oceania,,
Australia,AUS,2007,81.232,3896.638,Oceania,,
Australia,AUS,2008,81.427,4051.114,Oceania,,
Australia,AUS,2009,81.728,4136.754,Oceania,,
Australia,AUS,2010,82.013,4268.681,Oceania,,
Australia,AUS,2011,82.091,4407.115,Oceania,,
Australia,AUS,2012,82.297,4404.788,Oceania,,
Australia,AUS,2013,82.551,4451.152,Oceania,,
Australia,AUS,2014,82.518,4941.936,Oceania,,
Australia,AUS,2015,82.605,5072.794,Oceania,,
Australia,AUS,2016,82.801,5228.105,Oceania,,
Australia,AUS,2017,82.718,5331.259,Oceania,,
Australia,AUS,2018,83.258,5442.379,Oceania,,
Australia,AUS,2019,83.241,5458.392,Oceania,,
Australia,AUS,2020,83.664,5855.181,Oceania,,
Australia,AUS,2021,83.564,6229.427,Oceania,,
Australia,AUS,2022,82.766,6025.396,Oceania,,
Australia,AUS,2023,83.923,6075.151,Oceania,,
Austria,AUT,1970,70.086,1144.039,Europe,,
Austria,AUT,1971,70.29,1193.936,Europe,,
Austria,AUT,1972,70.62,1272.728,Europe,,
Austria,AUT,1973,71.195,1371.848,Europe,,
Austria,AUT,1974,71.174,1483.454,Europe,,
Austria,AUT,1975,71.326,1870.952,Europe,,
Austria,AUT,1976,71.788,2012.929,Europe,,
Austria,AUT,1977,72.135,2090.557,Europe,,
Austria,AUT,1978,72.203,2196.283,Europe,,
Austria,AUT,1979,72.543,2307.802,Europe,,
Austria,AUT,1980,72.668,2372.723,Europe,,
Austria,AUT,1981,72.99,2020.113,Europe,,
Austria,AUT,1982,73.143,2040.859,Europe,,
Austria,AUT,1983,73.217,2047.492,Europe,,
Austria,AUT,1984,73.766,2060.584,Europe,,
Austria,AUT,1985,73.986,2141.114,Europe,,
Austria,AUT,1986,74.457,2246.75,Europe,,
Austria,AUT,1987,74.9,2404.559,Europe,,
Austria,AUT,1988,75.374,2477.08,Europe,,
Austria,AUT,1989,75.463,2623.84,Europe,,
Austria,AUT,1990,75.739,3201.72,Europe,,
Austria,AUT,1991,75.792,3311.613,Europe,,
Austria,AUT,1992,75.992,3468.752,Europe,,
Austria,AUT,1993,76.225,3667.453,Europe,,
Austria,AUT,1994,76.541,3917.032,Europe,,
Austria,AUT,1995,76.775,4067.284,Europe,,
Austria,AUT,1996,77.026,4134.865,Europe,,
Austria,AUT,1997,77.428,4211.418,Europe,,
Austria,AUT,1998,77.782,4445.203,Europe,,
Austria,AUT,1999,77.955,4664.008,Europe,,
Austria,AUT,2000,78.235,4718.938,Europe,,
Austria,AUT,2001,78.718,4776.365,Europe,,
Austria,AUT,2002,78.846,4895.074,Europe,,
Austria,AUT,2003,78.849,4967.35,Europe,,
Austria,AUT,2004,79.362,5123.73,Europe,,
Austria,AUT,2005,79.52,5168.261,Europe,,
Austria,AUT,2006,79.965,5267.292,Europe,,
Austria,AUT,2007,80.166,5419.719,Europe,,
Austria,AUT,2008,80.363,5598.187,Europe,,
Austria,AUT,2009,80.206,5704.378,Europe,,
Austria,AUT,2010,80.463,5745.795,Europe,,
Austria,AUT,2011,80.828,5730.372,Europe,,
Austria,AUT,2012,80.841,5816.577,Europe,,
Austria,AUT,2013,81.078,5813.279,Europe,,
Austria,AUT,2014,81.39,5877.155,Europe,,
Austria,AUT,2015,81.159,5925.348,Europe,,
Austria,AUT,2016,81.592,6002.761,Europe,,
Austria,AUT,2017,81.639,6074.392,Europe,,
Austria,AUT,2018,81.686,6137.151,Europe,,
Austria,AUT,2019,81.907,6258.114,Europe,,
Austria,AUT,2020,81.804,6295.183,Europe,,
Austria,AUT,2021,81.82,7023.391,Europe,,
Austria,AUT,2022,81.296,6609.948,Europe,,
Austria,AUT,2023,81.956,6457.345,Europe,,
Belgium,BEL,1970,70.937,1022.08,Europe,,
Belgium,BEL,1971,71.086,1077.292,Europe,,
Belgium,BEL,1972,71.412,1173.642,Europe,,
Belgium,BEL,1973,71.635,1340.678,Europe,,
Belgium,BEL,1974,71.971,1396.497,Europe,,
Belgium,BEL,1975,71.965,1678.732,Europe,,
Belgium,BEL,1976,72.104,1824.759,Europe,,
Belgium,BEL,1977,72.758,1986.871,Europe,,
Belgium,BEL,1978,72.706,2094.558,Europe,,
Belgium,BEL,1979,73.199,2154.049,Europe,,
Belgium,BEL,1980,73.242,2047.921,Europe,,
Belgium,BEL,1981,73.652,2121.156,Europe,,
Belgium,BEL,1982,73.879,2226.714,Europe,,
Belgium,BEL,1983,73.88,2263.858,Europe,,
Belgium,BEL,1984,74.369,2253.853,Europe,,
Belgium,BEL,1985,74.469,2316.223,Europe,,
Belgium,BEL,1986,74.668,2472.015,Europe,,
Belgium,BEL,1987,75.29,2558.627,Europe,,
Belgium,BEL,1988,75.591,2713.418,Europe,,
Belgium,BEL,1989,75.647,2813.095,Europe,,
Belgium,BEL,1990,76.059,2912.397,Europe,,
Belgium,BEL,1991,76.199,3073.349,Europe,,
Belgium,BEL,1992,76.358,3211.198,Europe,,
Belgium,BEL,1993,76.363,3251.678,Europe,,
Belgium,BEL,1994,76.716,3261.278,Europe,,
Belgium,BEL,1995,76.84,3290.039,Europe,,
Belgium,BEL,1996,77.185,3437.69,Europe,,
Belgium,BEL,1997,77.403,3483.226,Europe,,
Belgium,BEL,1998,77.476,3615.077,Europe,,
Belgium,BEL,1999,77.648,3797.198,Europe,,
Belgium,BEL,2000,77.768,3897.966,Europe,,
Belgium,BEL,2001,78.082,3987.216,Europe,,
Belgium,BEL,2002,78.168,4125.189,Europe,,
Belgium,BEL,2003,78.32,4571.947,Europe,,
Belgium,BEL,2004,78.96,4776.962,Europe,,
Belgium,BEL,2005,79.053,4767.386,Europe,,
Belgium,BEL,2006,79.389,4779.212,Europe,,
Belgium,BEL,2007,79.528,4888.335,Europe,,
Belgium,BEL,2008,79.579,5034.193,Europe,,
Belgium,BEL,2009,79.849,5402.012,Europe,,
Belgium,BEL,2010,80.04,5414.847,Europe,,
Belgium,BEL,2011,80.366,5404.704,Europe,,
Belgium,BEL,2012,80.26,5467.478,Europe,,
Belgium,BEL,2013,80.467,5498.202,Europe,,
Belgium,BEL,2014,81.08,5572.278,Europe,,
Belgium,BEL,2015,80.889,5785.818,Europe,,
Belgium,BEL,2016,81.265,5848.802,Europe,,
Belgium,BEL,2017,81.362,5931.681,Europe,,
Belgium,BEL,2018,81.481,6016.334,Europe,,
Belgium,BEL,2019,81.835,6076.389,Europe,,
Belgium,BEL,2020,80.798,6091.262,Europe,,
Belgium,BEL,2021,81.659,6344.266,Europe,,
Belgium,BEL,2022,81.159,6116.651,Europe,,
Belgium,BEL,2023,82.115,6150.812,Europe,,
Bosnia and Herzegovina,BIH,1995,75.292,554.572,Europe,2000,2000
Bosnia and Herzegovina,BIH,1996,75.292,554.572,Europe,2000,2000
Bosnia and Herzegovina,BIH,1997,75.292,554.572,Europe,2000,2000
Bosnia and Herzegovina,BIH,1998,75.292,554.572,Europe,2000,2000
Bosnia and Herzegovina,BIH,1999,75.292,554.572,Europe,2000,2000
Bosnia and Herzegovina,BIH,2000,75.292,554.572,Europe,,
Bosnia and Herzegovina,BIH,2001,75.573,545.818,Europe,,
Bosnia and Herzegovina,BIH,2002,75.994,576.093,Europe,,
Bosnia and Herzegovina,BIH,2003,76.449,667.718,Europe,,
Bosnia and Herzegovina,BIH,2004,76.489,777.972,Europe,,
Bosnia and Herzegovina,BIH,2005,76.424,805.023,Europe,,
Bosnia and Herzegovina,BIH,2006,76.028,878.623,Europe,,
Bosnia and Herzegovina,BIH,2007,76.162,988.737,Europe,,
Bosnia and Herzegovina,BIH,2008,76.3,1065.782,Europe,,
Bosnia and Herzegovina,BIH,2009,76.701,980.734,Europe,,
Bosnia and Herzegovina,BIH,2010,76.827,988.57,Europe,,
Bosnia and Herzegovina,BIH,2011,76.963,1007.985,Europe,,
Bosnia and Herzegovina,BIH,2012,77.037,1020.886,Europe,,
Bosnia and Herzegovina,BIH,2013,77.129,1030.527,Europe,,
Bosnia and Herzegovina,BIH,2014,77.089,1056.799,Europe,,
Bosnia and Herzegovina,BIH,2015,77.073,1140.597,Europe,,
Bosnia and Herzegovina,BIH,2016,77.124,1234.243,Europe,,
Bosnia and Herzegovina,BIH,2017,77.385,1244.31,Europe,,
Bosnia and Herzegovina,BIH,2018,77.942,1305.015,Europe,,
Bosnia and Herzegovina,BIH,2019,77.394,1379.301,Europe,,
Bosnia and Herzegovina,BIH,2020,76.04,1454.321,Europe,,
Bosnia and Herzegovina,BIH,2021,74.567,1574.218,Europe,,
Bosnia and Herzegovina,BIH,2022,76.777,1523.317,Europe,,
Bosnia and Herzegovina,BIH,2023,77.85,1603.904,Europe,,
Brazil,BRA,1995,69.584,1082.846,South America,2000,2000
Brazil,BRA,1996,69.584,1082.846,South America,2000,2000
Brazil,BRA,1997,69.584,1082.846,South America,2000,2000
Brazil,BRA,1998,69.584,1082.846,South America,2000,2000
Brazil,BRA,1999,69.584,1082.846,South America,2000,2000
Brazil,BRA,2000,69.584,1082.846,South America,,
Brazil,BRA,2001,69.98,1107.184,South America,,
Brazil,BRA,2002,70.396,1157.063,South America,,
Brazil,BRA,2003,70.884,1086.339,South America,,
Brazil,BRA,2004,71.361,1138.422,South America,,
Brazil,BRA,2005,71.832,1145.37,South America,,
Brazil,BRA,2006,72.296,1218.298,South America,,
Brazil,BRA,2007,72.73,1278.99,South America,,
Brazil,BRA,2008,73.111,1307.279,South America,,
Brazil,BRA,2009,73.457,1358.86,South America,,
Brazil,BRA,2010,73.779,1385.93,South America,,
Brazil,BRA,2011,74.047,1408.424,South America,,
Brazil,BRA,2012,74.335,1413.623,South America,,
Brazil,BRA,2013,74.609,1476.506,South America,,
Brazil,BRA,2014,74.823,1541.713,South America,,
Brazil,BRA,2015,75.106,1545.663,South America,,
Brazil,BRA,2016,75.081,1516.133,South America,,
Brazil,BRA,2017,75.383,1574.586,South America,,
Brazil,BRA,2018,75.633,1594.538,South America,,
Brazil,BRA,2019,75.809,1625.225,South America,,
Brazil,BRA,2020,74.506,1578.256,South America,,
Brazil,BRA,2021,73.038,1688.036,South America,,
Brazil,BRA,2022,74.872,1660.701,South America,,
Brazil,BRA,2023,74.872,1660.701,South America,2022,2022
Bulgaria,BGR,1998,72.373,828.071,Europe,2003,2003
Bulgaria,BGR,1999,72.373,828.071,Europe,2003,2003
Bulgaria,BGR,2000,72.373,828.071,Europe,2003,2003
Bulgaria,BGR,2001,72.373,828.071,Europe,2003,2003
Bulgaria,BGR,2002,72.373,828.071,Europe,2003,2003
Bulgaria,BGR,2003,72.373,828.071,Europe,,
Bulgaria,BGR,2004,72.575,867.329,Europe,,
Bulgaria,BGR,2005,72.559,930.305,Europe,,
Bulgaria,BGR,2006,72.69,984.8,Europe,,
Bulgaria,BGR,2007,73.008,1022.913,Europe,,
Bulgaria,BGR,2008,73.338,1125.71,Europe,,
Bulgaria,BGR,2009,73.681,1180.224,Europe,,
Bulgaria,BGR,2010,73.814,1278.04,Europe,,
Bulgaria,BGR,2011,74.169,1347.812,Europe,,
Bulgaria,BGR,2012,74.337,1422.93,Europe,,
Bulgaria,BGR,2013,74.828,1378.233,Europe,,
Bulgaria,BGR,2014,74.466,1509.761,Europe,,
Bulgaria,BGR,2015,74.621,1534.862,Europe,,
Bulgaria,BGR,2016,74.827,1643.275,Europe,,
Bulgaria,BGR,2017,74.798,1727.258,Europe,,
Bulgaria,BGR,2018,74.933,1781.234,Europe,,
Bulgaria,BGR,2019,75.087,1859.171,Europe,,
Bulgaria,BGR,2020,73.599,2238.397,Europe,,
Bulgaria,BGR,2021,71.414,2469.106,Europe,,
Bulgaria,BGR,2022,74.034,2324.406,Europe,,
Bulgaria,BGR,2023,75.636,2444.232,Europe,,
Canada,CAN,1970,72.609,1444.382,North America,,
Canada,CAN,1971,72.949,1583.901,North America,,
Canada,CAN,1972,72.826,1648.335,North America,,
Canada,CAN,1973,73.069,1694.744,North America,,
Canada,CAN,1974,73.142,1763.694,North America,,
Canada,CAN,1975,73.448,1887.969,North America,,
Canada,CAN,1976,73.87,1993.86,North America,,
Canada,CAN,1977,74.154,2001.014,North America,,
Canada,CAN,1978,74.482,2013.917,North America,,
Canada,CAN,1979,74.836,2049.255,North America,,
Canada,CAN,1980,75.061,2117.487,North America,,
Canada,CAN,1981,75.482,2205.102,North America,,
Canada,CAN,1982,75.692,2313.299,North America,,
Canada,CAN,1983,76.066,2376.458,North America,,
Canada,CAN,1984,76.355,2432.641,North America,,
Canada,CAN,1985,76.348,2509.945,North America,,
Canada,CAN,1986,76.491,2588.422,North America,,
Canada,CAN,1987,76.797,2661.151,North America,,
Canada,CAN,1988,76.862,2759.072,North America,,
Canada,CAN,1989,77.124,2855.759,North America,,
Canada,CAN,1990,77.433,2941.633,North America,,
Canada,CAN,1991,77.594,3020.438,North America,,
Canada,CAN,1992,77.853,3089.529,North America,,
Canada,CAN,1993,77.725,3067.023,North America,,
Canada,CAN,1994,77.901,3052.665,North America,,
Canada,CAN,1995,78.021,3023.914,North America,,
Canada,CAN,1996,78.272,2982.192,North America,,
Canada,CAN,1997,78.465,3065.144,North America,,
Canada,CAN,1998,78.674,3194.554,North America,,
Canada,CAN,1999,78.885,3252.492,North America,,
Canada,CAN,2000,79.233,3402.299,North America,,
Canada,CAN,2001,79.449,3566.285,North America,,
Canada,CAN,2002,79.566,3692.159,North America,,
Canada,CAN,2003,79.736,3837.345,North America,,
Canada,CAN,2004,80.029,4006.356,North America,,
Canada,CAN,2005,80.131,4122.513,North America,,
Canada,CAN,2006,80.54,4365.397,North America,,
Canada,CAN,2007,80.542,4521.434,North America,,
Canada,CAN,2008,80.73,4680.831,North America,,
Canada,CAN,2009,81.065,4853.482,North America,,
Canada,CAN,2010,81.336,5013.653,North America,,
Canada,CAN,2011,81.513,5018.006,North America,,
Canada,CAN,2012,81.704,5094.458,North America,,
Canada,CAN,2013,81.785,5104.397,North America,,
Canada,CAN,2014,81.837,5118.519,North America,,
Canada,CAN,2015,81.908,5250.074,North America,,
Canada,CAN,2016,82.03,5379.723,North America,,
Canada,CAN,2017,81.919,5493.645,North America,,
Canada,CAN,2018,81.925,5555.804,North America,,
Canada,CAN,2019,82.285,5627.916,North America,,
Canada,CAN,2020,81.654,6195.885,North America,,
Canada,CAN,2021,81.976,6524.261,North America,,
Canada,CAN,2022,81.249,6119.237,North America,,
Canada,CAN,2023,82.63,6145.641,North America,,
Chile,CHL,1995,77.128,1045.985,South America,2000,2000
Chile,CHL,1996,77.128,1045.985,South America,2000,2000
Chile,CHL,1997,77.128,1045.985,South America,2000,2000
Chile,CHL,1998,77.128,1045.985,South America,2000,2000
Chile,CHL,1999,77.128,1045.985,South America,2000,2000
Chile,CHL,2000,77.128,1045.985,South America,,
Chile,CHL,2001,77.58,1074.699,South America,,
Chile,CHL,2002,77.84,1114.511,South America,,
Chile,CHL,2003,77.884,1174.018,South America,,
Chile,CHL,2004,78.276,1246.553,South America,,
Chile,CHL,2005,78.459,1284.287,South America,,
Chile,CHL,2006,78.533,1338.225,South America,,
Chile,CHL,2007,78.652,1430.583,South America,,
Chile,CHL,2008,78.752,1460.335,South America,,
Chile,CHL,2009,78.89,1701.046,South America,,
Chile,CHL,2010,79.095,1615.202,South America,,
Chile,CHL,2011,79.236,1688.033,South America,,
Chile,CHL,2012,79.221,1793.612,South America,,
Chile,CHL,2013,79.551,1936.624,South America,,
Chile,CHL,2014,79.714,2041.482,South America,,
Chile,CHL,2015,80.008,2181.035,South America,,
Chile,CHL,2016,80.295,2269.366,South America,,
Chile,CHL,2017,80.61,2462.771,South America,,
Chile,CHL,2018,80.559,2526.753,South America,,
Chile,CHL,2019,80.324,2543.071,South America,,
Chile,CHL,2020,79.349,2489.426,South America,,
Chile,CHL,2021,78.876,2865.452,South America,,
Chile,CHL,2022,79.176,2943.784,South America,,
Chile,CHL,2023,81.167,3003.406,South America,,
China,CHN,1995,72.288,175.682,Asia,2000,2000
China,CHN,1996,72.288,175.682,Asia,2000,2000
China,CHN,1997,72.288,175.682,Asia,2000,2000
China,CHN,1998,72.288,175.682,Asia,2000,2000
China,CHN,1999,72.288,175.682,Asia,2000,2000
China,CHN,2000,72.288,175.682,Asia,,
China,CHN,2001,72.675,178.12,Asia,,
China,CHN,2002,73.034,198.976,Asia,,
China,CHN,2003,73.385,219.404,Asia,,
China,CHN,2004,73.727,233.084,Asia,,
China,CHN,2005,74.085,252.455,Asia,,
China,CHN,2006,74.404,266.934,Asia,,
China,CHN,2007,74.789,282.201,Asia,,
China,CHN,2008,74.833,324.482,Asia,,
China,CHN,2009,75.317,393.29,Asia,,
China,CHN,2010,75.668,417.713,Asia,,
China,CHN,2011,75.889,467.801,Asia,,
China,CHN,2012,76.2,531.196,Asia,,
China,CHN,2013,76.452,589.069,Asia,,
China,CHN,2014,76.714,635.87,Asia,,
China,CHN,2015,76.975,698.837,Asia,,
China,CHN,2016,77.214,744.775,Asia,,
China,CHN,2017,77.235,804.146,Asia,,
China,CHN,2018,77.709,871.683,Asia,,
China,CHN,2019,77.94,960.935,Asia,,
China,CHN,2020,78.019,1030.111,Asia,,
China,CHN,2021,78.117,1058.264,Asia,,
China,CHN,2022,78.202,1222.4,Asia,,
China,CHN,2023,77.953,1305.46,Asia,,
Colombia,COL,1995,70.905,592.037,South America,2000,2000
Colombia,COL,1996,70.905,592.037,South America,2000,2000
Colombia,COL,1997,70.905,592.037,South America,2000,2000
Colombia,COL,1998,70.905,592.037,South America,2000,2000
Colombia,COL,1999,70.905,592.037,South America,2000,2000
Colombia,COL,2000,70.905,592.037,South America,,
Colombia,COL,2001,71.185,615.399,South America,,
Colombia,COL,2002,71.537,592.165,South America,,
Colombia,COL,2003,72.309,618.508,South America,,
Colombia,COL,2004,72.76,660.031,South America,,
Colombia,COL,2005,73.156,725.04,South America,,
Colombia,COL,2006,73.497,800.012,South America,,
Colombia,COL,2007,73.751,865.586,South America,,
Colombia,COL,2008,74.206,958.755,South America,,
Colombia,COL,2009,74.531,1021.747,South America,,
Colombia,COL,2010,74.876,1035.236,South America,,
Colombia,COL,2011,75.18,1061.593,South America,,
Colombia,COL,2012,75.611,1086.518,South America,,
Colombia,COL,2013,75.834,1171.611,South America,,
Colombia,COL,2014,75.95,1230.813,South America,,
Colombia,COL,2015,76.067,1270.997,South America,,
Colombia,COL,2016,76.228,1268.882,South America,,
Colombia,COL,2017,76.418,1312.671,South America,,
Colombia,COL,2018,76.579,1345.978,South America,,
Colombia,COL,2019,76.793,1376.834,South America,,
Colombia,COL,2020,74.757,1379.007,South America,,
Colombia,COL,2021,72.698,1597.951,South America,,
Colombia,COL,2022,76.508,1439.788,South America,,
Colombia,COL,2023,77.725,1536.194,South America,,
Costa Rica,CRI,1999,78.512,890.477,North America,2004,2004
Costa Rica,CRI,2000,78.512,890.477,North America,2004,2004
Costa Rica,CRI,2001,78.512,890.477,North America,2004,2004
Costa Rica,CRI,2002,78.512,890.477,North America,2004,2004
Costa Rica,CRI,2003,78.512,890.477,North America,2004,2004
Costa Rica,CRI,2004,78.512,890.477,North America,,
Costa Rica,CRI,2005,78.877,900.769,North America,,
Costa Rica,CRI,2006,79.049,982.262,North America,,
Costa Rica,CRI,2007,79.098,1043.837,North America,,
Costa Rica,CRI,2008,79.18,1133.149,North America,,
Costa Rica,CRI,2009,79.372,1228.581,North America,,
Costa Rica,CRI,2010,79.354,1313.084,North America,,
Costa Rica,CRI,2011,79.624,1359.088,North America,,
Costa Rica,CRI,2012,79.925,1364.328,North America,,
Costa Rica,CRI,2013,80.189,1370.558,North America,,
Costa Rica,CRI,2014,80.231,1413.926,North America,,
Costa Rica,CRI,2015,80.407,1467.961,North America,,
Costa Rica,CRI,2016,79.988,1468.871,North America,,
Costa Rica,CRI,2017,79.994,1453.864,North America,,
Costa Rica,CRI,2018,80.09,1522.242,North America,,
Costa Rica,CRI,2019,80.296,1533.99,North America,,
Costa Rica,CRI,2020,79.725,1581.441,North America,,
Costa Rica,CRI,2021,78.05,1641.674,North America,,
Costa Rica,CRI,2022,79.316,1575.997,North America,,
Costa Rica,CRI,2023,80.799,1564.584,North America,,
Croatia,HRV,1998,74.709,1354.917,Europe,2003,2003
Croatia,HRV,1999,74.709,1354.917,Europe,2003,2003
Croatia,HRV,2000,74.709,1354.917,Europe,2003,2003
Croatia,HRV,2001,74.709,1354.917,Europe,2003,2003
Croatia,HRV,2002,74.709,1354.917,Europe,2003,2003
Croatia,HRV,2003,74.709,1354.917,Europe,,
Croatia,HRV,2004,75.266,1471.55,Europe,,
Croatia,HRV,2005,75.57,1608.272,Europe,,
Croatia,HRV,2006,75.677,1717.321,Europe,,
Croatia,HRV,2007,75.886,1951.111,Europe,,
Croatia,HRV,2008,76.001,2060.075,Europe,,
Croatia,HRV,2009,76.313,2021.788,Europe,,
Croatia,HRV,2010,76.676,1969.808,Europe,,
Croatia,HRV,2011,76.993,1836.295,Europe,,
Croatia,HRV,2012,77.284,1785.678,Europe,,
Croatia,HRV,2013,77.51,1527.313,Europe,,
Croatia,HRV,2014,77.514,1583.218,Europe,,
Croatia,HRV,2015,77.633,1663.93,Europe,,
Croatia,HRV,2016,77.629,1768.327,Europe,,
Croatia,HRV,2017,77.726,1839.84,Europe,,
Croatia,HRV,2018,77.865,1950.998,Europe,,
Croatia,HRV,2019,78.197,2070.999,Europe,,
Croatia,HRV,2020,77.497,2166.711,Europe,,
Croatia,HRV,2021,77.141,2579.322,Europe,,
Croatia,HRV,2022,78.278,2478.451,Europe,,
Croatia,HRV,2023,78.58,2544.502,Europe,,
Cyprus,CYP,1998,78.908,1910.316,Europe,2003,2003
Cyprus,CYP,1999,78.908,1910.316,Europe,2003,2003
Cyprus,CYP,2000,78.908,1910.316,Europe,2003,2003
Cyprus,CYP,2001,78.908,1910.316,Europe,2003,2003
Cyprus,CYP,2002,78.908,1910.316,Europe,2003,2003
Cyprus,CYP,2003,78.908,1910.316,Europe,,
Cyprus,CYP,2004,79.007,1919.257,Europe,,
Cyprus,CYP,2005,79.198,1962.289,Europe,,
Cyprus,CYP,2006,79.456,2022.502,Europe,,
Cyprus,CYP,2007,79.798,2045.782,Europe,,
Cyprus,CYP,2008,79.906,2336.866,Europe,,
Cyprus,CYP,2009,80.375,2390.016,Europe,,
Cyprus,CYP,2010,80.632,2376.771,Europe,,
Cyprus,CYP,2011,80.855,2270.421,Europe,,
Cyprus,CYP,2012,81.128,2182.664,Europe,,
Cyprus,CYP,2013,81.317,2164.153,Europe,,
Cyprus,CYP,2014,81.337,2124.713,Europe,,
Cyprus,CYP,2015,81.464,2184.294,Europe,,
Cyprus,CYP,2016,81.534,2297.57,Europe,,
Cyprus,CYP,2017,81.543,2395.965,Europe,,
Cyprus,CYP,2018,81.556,2571.54,Europe,,
Cyprus,CYP,2019,81.454,2784.155,Europe,,
Cyprus,CYP,2020,81.23,3266.498,Europe,,
